Province,EMIS,Centre Name,Exam Number,Type of Achievement,Subj Code 1,Subj Name 1,Subj Code 2,Subj Name 2,Subj Code 3,Subj Name 3,Subj Code 4,Subj Name 4,Subj Code 5,Subj Name 5,Subj Code 6,Subj Name 6,Subj Code 7,Subj Name 7,Subj Code 8,Subj Name 8
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480012,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480013,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480014,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480015,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480016,Admission to Bachelor Degree,TMAT,Technical Mathematics,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480017,Admission to Bachelor Degree,SETHL,Setswana Home Language,GRDS,Engineering Graphics and,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480018,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480019,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480020,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480022,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480023,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480024,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480025,Admission to Bachelor Degree,CVTW,Civil Technology (Woodwor,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480026,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480027,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480028,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480029,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480032,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480033,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480034,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480035,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480036,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480037,Admission to Diploma,LIFE,Life Orientation,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480038,Admission to Diploma,LIFE,Life Orientation,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480039,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480040,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480041,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480042,Admission to Bachelor Degree,LIFE,Life Orientation,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480043,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480044,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480045,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480046,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480047,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480048,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480049,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480051,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480052,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480053,Admission to Bachelor Degree,SETHL,Setswana Home Language,LIFE,Life Orientation,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480054,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480055,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480056,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480057,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480058,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480059,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480060,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480061,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480062,Admission to Bachelor Degree,LIFE,Life Orientation,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480063,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480064,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480065,Admission to Bachelor Degree,TMAT,Technical Mathematics,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480066,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480067,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480068,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480069,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480070,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480072,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480073,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480074,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480075,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480076,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480077,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480078,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480079,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480080,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480081,Admission to Bachelor Degree,LIFE,Life Orientation,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480082,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480083,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480084,Admission to Diploma,SETHL,Setswana Home Language,LIFE,Life Orientation,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480085,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480086,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480087,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480088,Admission to Bachelor Degree,TMAT,Technical Mathematics,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480089,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480090,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480091,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480092,Admission to Bachelor Degree,SETHL,Setswana Home Language,LIFE,Life Orientation,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480093,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480094,Admission to Bachelor Degree,GRDS,Engineering Graphics and,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480095,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480096,Admission to Bachelor Degree,LIFE,Life Orientation,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480097,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480098,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480099,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480100,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480101,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480102,Admission to Bachelor Degree,LIFE,Life Orientation,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480103,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480104,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480105,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480106,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480107,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480109,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480110,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480111,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480112,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480113,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480114,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480115,Admission to Bachelor Degree,SETHL,Setswana Home Language,ENGFA,English First Additional,LIFE,Life Orientation,ELTE,Electrical Technology (El,PHSC,Physical Sciences,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480116,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480117,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480118,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480119,Admission to Bachelor Degree,LIFE,Life Orientation,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480120,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480121,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480122,Admission to Bachelor Degree,SETHL,Setswana Home Language,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480123,Admission to Bachelor Degree,SETHL,Setswana Home Language,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480124,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480125,Admission to Bachelor Degree,SETHL,Setswana Home Language,LIFE,Life Orientation,MCTF,Mechanical Technology (Fi,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480126,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480127,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480128,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480129,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480130,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480131,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480132,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480133,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111048,HEBRON TECH  AND COMM  HIGH SCHOOL,9251110480134,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550001,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550003,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550004,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550005,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550006,Admission to Bachelor Degree,BSTD,Business Studies,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550007,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550008,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550009,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550010,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550012,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550013,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550014,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550015,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550016,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550017,Admission to Bachelor Degree,LIFE,Life Orientation,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550018,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550019,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550020,Admission to Bachelor Degree,LIFE,Life Orientation,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550022,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550023,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550024,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550025,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550026,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550027,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550028,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550029,Admission to Bachelor Degree,SETHL,Setswana Home Language,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550031,Admission to Diploma,LIFE,Life Orientation,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550032,Admission to Bachelor Degree,LIFE,Life Orientation,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550033,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550034,Admission to Diploma,LIFE,Life Orientation,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550035,Admission to Bachelor Degree,LIFE,Life Orientation,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550036,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550038,Admission to Bachelor Degree,SETHL,Setswana Home Language,ENGFA,English First Additional,LIFE,Life Orientation,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550039,Admission to Bachelor Degree,LIFE,Life Orientation,BSTD,Business Studies,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550040,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550041,Admission to Bachelor Degree,LIFE,Life Orientation,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550042,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550043,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550044,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550045,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550046,Admission to Bachelor Degree,SETHL,Setswana Home Language,LIFE,Life Orientation,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550047,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550048,Admission to Bachelor Degree,LIFE,Life Orientation,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550049,Admission to Bachelor Degree,SETHL,Setswana Home Language,ENGFA,English First Additional,LIFE,Life Orientation,GEOG,Geography,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550051,Admission to Bachelor Degree,LIFE,Life Orientation,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550052,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550054,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550056,Admission to Bachelor Degree,LIFE,Life Orientation,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550057,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550058,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550059,Admission to Bachelor Degree,LIFE,Life Orientation,BSTD,Business Studies,ECON,Economics,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550061,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550062,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550064,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550066,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550067,Admission to Bachelor Degree,SETHL,Setswana Home Language,LIFE,Life Orientation,BSTD,Business Studies,ECON,Economics,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550068,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550069,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550072,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550073,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550074,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550076,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550077,Admission to Bachelor Degree,SETHL,Setswana Home Language,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550078,Admission to Higher Certificate,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550079,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550081,Admission to Bachelor Degree,MLIT,Mathematical Literacy,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550082,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550083,Admission to Diploma,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550084,Admission to Bachelor Degree,,,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550085,Admission to Higher Certificate,LIFE,Life Orientation,,,,,,,,,,,,,,
NORTH-WEST,9111055,IKATISONG SECONDARY SCHOOL,9251110550086,Admission to Diploma,,,,,,,,,,,,,,,,
